packet,video,0,37376,3.041667,37376,3.041667,512,0.041667,3602,697572,___
packet,video,0,37888,3.083333,37888,3.083333,512,0.041667,3818,701920,___
packet,video,0,38400,3.125000,38400,3.125000,512,0.041667,3678,706464,___
packet,video,0,38912,3.166667,38912,3.166667,512,0.041667,3658,710867,___
packet,video,0,39424,3.208333,39424,3.208333,512,0.041667,3717,715294,___
packet,video,0,39936,3.250000,39936,3.250000,512,0.041667,3872,719404,___
packet,video,0,40448,3.291667,40448,3.291667,512,0.041667,3838,724007,___
packet,video,0,40960,3.333333,40960,3.333333,512,0.041667,4030,728602,___
packet,video,0,41472,3.375000,41472,3.375000,512,0.041667,3900,733366,___
packet,video,0,41984,3.416667,41984,3.416667,512,0.041667,3972,738015,___
packet,video,0,42496,3.458333,42496,3.458333,512,0.041667,4030,742357,___
packet,video,0,43008,3.500000,43008,3.500000,512,0.041667,4058,747137,___
packet,video,0,43520,3.541667,43520,3.541667,512,0.041667,4047,751927,___
packet,video,0,44032,3.583333,44032,3.583333,512,0.041667,4165,756718,___
packet,video,0,44544,3.625000,44544,3.625000,512,0.041667,4027,761640,___
packet,video,0,45056,3.666667,45056,3.666667,512,0.041667,4073,765998,___
packet,video,0,45568,3.708333,45568,3.708333,512,0.041667,3807,770828,___
packet,video,0,46080,3.750000,46080,3.750000,512,0.041667,3871,775383,___
packet,video,0,46592,3.791667,46592,3.791667,512,0.041667,4002,780011,___
packet,video,0,47104,3.833333,47104,3.833333,512,0.041667,4140,784755,___
packet,video,0,47616,3.875000,47616,3.875000,512,0.041667,3797,789271,___
packet,video,0,48128,3.916667,48128,3.916667,512,0.041667,3849,793762,___
packet,video,0,48640,3.958333,48640,3.958333,512,0.041667,4070,798395,___
packet,video,0,49152,4.000000,49152,4.000000,512,0.041667,4414,803226,___
packet,video,0,49664,4.041667,49664,4.041667,512,0.041667,4340,808370,___
packet,video,0,50176,4.083333,50176,4.083333,512,0.041667,4007,813088,___
packet,video,0,50688,4.125000,50688,4.125000,512,0.041667,4092,817848,___
packet,video,0,51200,4.166667,51200,4.166667,512,0.041667,4359,822667,___
packet,video,0,51712,4.208333,51712,4.208333,512,0.041667,4249,827791,___
packet,video,0,52224,4.250000,52224,4.250000,512,0.041667,4384,832775,___
packet,video,0,52736,4.291667,52736,4.291667,512,0.041667,4246,837512,___
packet,video,0,53248,4.333333,53248,4.333333,512,0.041667,4376,842502,___
packet,video,0,53760,4.375000,53760,4.375000,512,0.041667,4240,847651,___
packet,video,0,54272,4.416667,54272,4.416667,512,0.041667,4495,852638,___
packet,video,0,54784,4.458333,54784,4.458333,512,0.041667,4209,857876,___
packet,video,0,55296,4.500000,55296,4.500000,512,0.041667,4035,862443,___
packet,video,0,55808,4.541667,55808,4.541667,512,0.041667,3757,867243,___
packet,video,0,56320,4.583333,56320,4.583333,512,0.041667,3714,871706,___
packet,video,0,56832,4.625000,56832,4.625000,512,0.041667,4152,876176,___
packet,video,0,57344,4.666667,57344,4.666667,512,0.041667,4001,880719,___
packet,video,0,57856,4.708333,57856,4.708333,512,0.041667,3757,885471,___
packet,video,0,58368,4.750000,58368,4.750000,512,0.041667,4142,889967,___
packet,video,0,58880,4.791667,58880,4.791667,512,0.041667,3918,894834,___
packet,video,0,59392,4.833333,59392,4.833333,512,0.041667,3920,899487,___
packet,video,0,59904,4.875000,59904,4.875000,512,0.041667,4201,903792,___
packet,video,0,60416,4.916667,60416,4.916667,512,0.041667,4090,908744,___
packet,video,0,60928,4.958333,60928,4.958333,512,0.041667,3708,913584,___
packet,video,0,61440,5.000000,61440,5.000000,512,0.041667,4197,918009,___
packet,video,0,61952,5.041667,61952,5.041667,512,0.041667,4074,922985,___
packet,video,0,62464,5.083333,62464,5.083333,512,0.041667,3902,927413,___
packet,video,0,62976,5.125000,62976,5.125000,512,0.041667,4193,932071,___
packet,video,0,63488,5.166667,63488,5.166667,512,0.041667,4166,936979,___
packet,video,0,64000,5.208333,64000,5.208333,512,0.041667,4284,941928,___
packet,video,0,64512,5.250000,64512,5.250000,512,0.041667,3767,946894,___
packet,video,0,65024,5.291667,65024,5.291667,512,0.041667,4389,951071,___
packet,video,0,65536,5.333333,65536,5.333333,512,0.041667,3798,956229,___
packet,video,0,66048,5.375000,66048,5.375000,512,0.041667,4014,960715,___
packet,video,0,66560,5.416667,66560,5.416667,512,0.041667,4412,965510,___
packet,video,0,67072,5.458333,67072,5.458333,512,0.041667,3967,970648,___
packet,video,0,67584,5.500000,67584,5.500000,512,0.041667,3705,975016,___
packet,video,0,68096,5.541667,68096,5.541667,512,0.041667,3948,979438,___
packet,video,0,68608,5.583333,68608,5.583333,512,0.041667,3993,984159,___
packet,video,0,69120,5.625000,69120,5.625000,512,0.041667,3664,988890,___
packet,video,0,69632,5.666667,69632,5.666667,512,0.041667,4239,993294,___
packet,video,0,70144,5.708333,70144,5.708333,512,0.041667,3288,997912,___
packet,video,0,70656,5.750000,70656,5.750000,512,0.041667,3889,1001942,___
packet,video,0,71168,5.791667,71168,5.791667,512,0.041667,3974,1006560,___
packet,video,0,71680,5.833333,71680,5.833333,512,0.041667,3743,1011301,___
packet,video,0,72192,5.875000,72192,5.875000,512,0.041667,3146,1015756,___
packet,video,0,72704,5.916667,72704,5.916667,512,0.041667,3713,1019310,___
packet,video,0,73216,5.958333,73216,5.958333,512,0.041667,3736,1023760,___
packet,video,0,73728,6.000000,73728,6.000000,512,0.041667,3534,1028238,___
packet,video,0,74240,6.041667,74240,6.041667,512,0.041667,3433,1032500,___
packet,video,0,74752,6.083333,74752,6.083333,512,0.041667,3806,1036322,___
packet,video,0,75264,6.125000,75264,6.125000,512,0.041667,4182,1040866,___
packet,video,0,75776,6.166667,75776,6.166667,512,0.041667,3782,1045726,___
packet,video,0,76288,6.208333,76288,6.208333,512,0.041667,3727,1050328,___
packet,video,0,76800,6.250000,76800,6.250000,512,0.041667,3947,1054780,___
packet,video,0,77312,6.291667,77312,6.291667,512,0.041667,3860,1059112,___
packet,video,0,77824,6.333333,77824,6.333333,512,0.041667,4022,1063718,___
packet,video,0,78336,6.375000,78336,6.375000,512,0.041667,3743,1068457,___
packet,video,0,78848,6.416667,78848,6.416667,512,0.041667,4317,1072974,___
packet,video,0,79360,6.458333,79360,6.458333,512,0.041667,4045,1078047,___
packet,video,0,79872,6.500000,79872,6.500000,512,0.041667,4416,1082452,___
packet,video,0,80384,6.541667,80384,6.541667,512,0.041667,4570,1087598,___
packet,video,0,80896,6.583333,80896,6.583333,512,0.041667,4355,1092925,___
packet,video,0,81408,6.625000,81408,6.625000,512,0.041667,3887,1098050,___
packet,video,0,81920,6.666667,81920,6.666667,512,0.041667,4341,1102650,___
packet,video,0,82432,6.708333,82432,6.708333,512,0.041667,4455,1107321,___
packet,video,0,82944,6.750000,82944,6.750000,512,0.041667,4350,1112567,___
packet,video,0,83456,6.791667,83456,6.791667,512,0.041667,4013,1117671,___
packet,video,0,83968,6.833333,83968,6.833333,512,0.041667,4533,1122420,___
packet,video,0,84480,6.875000,84480,6.875000,512,0.041667,4477,1127699,___
packet,video,0,84992,6.916667,84992,6.916667,512,0.041667,4408,1132550,___
packet,video,0,85504,6.958333,85504,6.958333,512,0.041667,3998,1137707,___
packet,video,0,86016,7.000000,86016,7.000000,512,0.041667,4396,1142445,___
packet,video,0,86528,7.041667,86528,7.041667,512,0.041667,4303,1147608,___
packet,video,0,87040,7.083333,87040,7.083333,512,0.041667,3944,1152658,___
packet,video,0,87552,7.125000,87552,7.125000,512,0.041667,4179,1156946,___
